portid,ISO3,continent,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,disaster_indicator,resilience_cluster,portname,impact_score,cargo_redistributed,available_capacity,cargo_received
port1178,IDN,Asia & Pacific,1.130810535,103.9555474,1595,224,179,521,49,621,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",1.57,1.22,0.0,3.0,5.0,0.0,6.0,8.0,14.0,0.0,1072.03137201875,129.301504242074,0.0,2126.66021367796,1201.33287626082,3327.99308993878,0.0,6557.64658157395,0.0,0.0,9366.1597990704,6557.64658157395,15923.8063806443,0,1,Sekupang,0,,0.0,0.0
port1179,IDN,Asia & Pacific,-6.949628052,110.4241286,1297,627,109,142,141,276,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,2.08,0.55,1.0,2.0,4.0,0.0,2.0,7.0,9.0,6681.89543750805,14975.7607213045,1649.63048749793,0.0,0.0,23307.2866463105,23307.2866463105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Semarang,0,,0.0,0.0
port118,ESP,Europe,41.33797839,2.146489899,4634,2246,121,856,351,1059,Mineral Products,Vegetable Products,Chemical & Allied Industries,9.48,11.36,5.0,2.0,1.0,1.0,6.0,9.0,15.0,19837.8951198433,19969.4800285163,0.0,578.389179342026,10337.4832795469,40385.7643277016,50723.2476072485,10242.934531521,13192.0868644547,368.037935617496,0.0,2715.90498211974,23803.0593315932,26518.9643137129,0,1,Barcelona,0,,0.0,0.0
port1180,JPN,Asia & Pacific,38.28471956,141.0275541,3458,548,323,831,403,1352,Mineral Products,Vegetable Products,Metals,1.07,0.7,0.0,1.0,2.0,0.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,167849.955785392,0.0,167849.955785392,0.0,0.0,0.0,0.0,1648.92166053138,0.0,1648.92166053138,0,1,Sendaishiogama,0,,0.0,0.0
port1181,CAN,North America,50.17802481,-66.41080854,387,0,287,48,0,50,Chemical & Allied Industries,Mineral Products,Vegetable Products,2.98,13.84,0.0,10.0,1.0,0.0,0.0,11.0,11.0,0.0,36037.3504471267,0.0,0.0,0.0,36037.3504471267,36037.3504471267,0.0,325058.443741091,376.762319543033,0.0,0.0,325435.206060634,325435.206060634,0,1,Sept Iles,0,,0.0,0.0
port1182,SGP,Asia & Pacific,1.358261773,104.0345309,3394,980,173,312,0,1928,Mineral Products,Chemical & Allied Industries,Stone & Glass,2.65,2.59,0.0,1.0,5.0,0.0,4.0,6.0,10.0,0.0,284.884649203716,799.194290557341,0.0,2673.16140461085,1084.07893976106,3757.24034437191,0.0,460.93499830657,0.0,0.0,4133.15743358481,460.93499830657,4594.09243189138,0,1,Serangoon Harbor,0,,0.0,0.0
port1183,FRA,Europe,43.41579621,3.727373723,701,20,36,423,97,124,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,1.94,1.14,0.0,1.0,4.0,0.0,2.0,5.0,7.0,0.0,0.0,5889.46899117902,0.0,965.661121864111,5889.46899117902,6855.13011304313,0.0,5446.55401931166,3584.55148839202,0.0,581.377017562548,9031.10550770369,9612.48252526623,0,1,Sete,0,,0.0,0.0
port1184,PRT,Europe,38.49997283,-8.842115098,1387,458,87,474,183,183,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,8.27,12.74,2.0,2.0,5.0,0.0,1.0,9.0,10.0,848.412067043588,27670.8448963653,3642.32545759557,0.0,0.0,32161.5824210044,32161.5824210044,3153.63753033757,0.0,12698.1376355138,0.0,4978.91411264463,15851.7751658514,20830.689278496,0,1,Setubal,0,,0.0,0.0
port1185,ESP,Europe,37.31910604,-5.994782412,801,104,22,592,0,82,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.78,0.52,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,12335.1986680213,0.0,0.0,12335.1986680213,12335.1986680213,0.0,0.0,605.856755778614,0.0,0.0,605.856755778614,605.856755778614,0,1,Sevilla,0,,0.0,0.0
port1186,RUS,Europe,61.81211745,35.97607785,80,0,7,71,0,1,Mineral Products,Vegetable Products,Wood & Wood Products,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Shala Pristan,0,,80.0,160.0
port1187,CHN,Asia & Pacific,23.39769643,116.6032633,365,88,64,31,0,180,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.06,0.02,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.170293871659,0.0,0.0,0.0,0.0,567.170293871659,567.170293871659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Shantou,0,,0.0,0.0
port1188,CHN,Asia & Pacific,31.19179536,121.6441968,26363,10975,5599,2937,1496,5354,Mineral Products,Metals,Wood & Wood Products,2.87,13.4,49.0,36.0,31.0,4.0,27.0,120.0,147.0,62419.675852061,246287.656128715,23854.9834872324,1346.58735512642,26792.1529384851,333908.902823135,360701.05576162,73225.307677561,177151.292031832,42938.4446185121,716.709731289482,30092.2948469991,294031.754059195,324124.048906194,0,1,Shanghai,0,,0.0,0.0
port1189,CHN,Asia & Pacific,22.58146762,113.8103377,5771,5497,61,152,0,59,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.55,3.21,18.0,2.0,1.0,0.0,0.0,21.0,21.0,34426.0836135454,47186.521455792,606.641646779757,0.0,0.0,82219.2467161172,82219.2467161172,50097.9311827646,0.0,404.926169835561,0.0,0.0,50502.8573526001,50502.8573526001,0,1,Shekou (Shenzhen),0,,0.0,0.0
port119,ITA,Europe,41.13754542,16.86739093,449,77,57,313,0,0,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,1.11,0.36,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Bari,0,,449.0,0.0
port1190,JPN,Asia & Pacific,31.42327287,131.0670993,1023,260,198,515,33,15,Vegetable Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,0.64,0.25,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40101.4789618643,0.0,0.0,0.0,40101.4789618643,40101.4789618643,0,1,Shibushi,0,,1023.0,0.0
port1191,CHN,Asia & Pacific,36.88099953,122.4025344,1039,160,386,415,8,68,Mineral Products,Metals,Vegetable Products,0.1,0.85,0.0,5.0,7.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21234.0026491159,5892.69116004781,0.0,0.0,27126.6938091637,27126.6938091637,0,1,Shidao Newport,0,,1039.0,0.0
port1193,JPN,Asia & Pacific,35.02052569,138.5038458,3207,1228,204,732,102,941,Mineral Products,Wood & Wood Products,Vegetable Products,0.82,0.59,3.0,1.0,5.0,0.0,8.0,9.0,17.0,1775.89998502454,4740.58152444575,539.56277788501,0.0,611.054863679292,7056.0442873553,7667.09915103459,655.79394502347,0.0,0.0,0.0,0.0,655.79394502347,655.79394502347,0,1,Shimizu,0,,0.0,0.0
port1194,GBR,Europe,50.82917772,-0.22507695,238,16,0,207,0,14,Mineral Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,0.22,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Shoreham Harbour,0,,238.0,238.0
port1195,CHN,Asia & Pacific,39.00686524,118.4754927,3147,11,2861,186,0,88,Mineral Products,Metals,Vegetable Products,3.91,4.18,0.0,14.0,1.0,0.0,0.0,15.0,15.0,0.0,110542.192393077,0.0,0.0,0.0,110542.192393077,110542.192393077,0.0,169507.443780973,0.0,0.0,0.0,169507.443780973,169507.443780973,0,1,Shougang Jingtang,0,,0.0,0.0
port1196,CHN,Asia & Pacific,21.47648316,111.0730326,279,0,5,7,0,266,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Shui Dong,0,,279.0,0.0
port1197,THA,Asia & Pacific,13.0887337,100.8999916,4566,3449,103,351,448,214,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",25.79,53.6,14.0,0.0,0.0,0.0,0.0,14.0,14.0,32419.435796261,0.0,0.0,0.0,0.0,32419.435796261,32419.435796261,11649.3552352085,0.0,0.0,0.0,0.0,11649.3552352085,11649.3552352085,0,1,Laem Chabang,0,,0.0,0.0
port1198,IDN,Asia & Pacific,1.734969159,98.78171534,91,29,1,5,0,54,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Sibolga,0,,91.0,91.0
port1199,IND,Asia & Pacific,22.36483725,69.80786454,529,0,7,22,0,500,Mineral Products,Chemical & Allied Industries,Metals,0.46,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Sikka,0,,529.0,529.0
port12,GRC,Europe,38.33552308,21.84996534,134,0,32,101,0,0,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.33,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Aiyion,0,,134.0,0.0
port120,COL,South America,10.99598314,-74.77946097,926,325,318,145,0,137,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",10.68,2.95,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.15677536125,0.0,4632.56004707927,3751.15677536125,8383.71682244053,0,1,Barranquilla,0,,926.0,1852.0
port1200,PRT,Europe,37.95680932,-8.83041637,1904,864,16,101,0,922,Mineral Products,Chemical & Allied Industries,Vegetable Products,48.57,49.86,3.0,0.0,0.0,0.0,2.0,3.0,5.0,503.062024162175,0.0,0.0,0.0,50789.3717578088,503.062024162175,51292.433781971,19087.7580268886,0.0,0.0,0.0,0.0,19087.7580268886,19087.7580268886,0,1,Sines,0,,0.0,0.0
port1201,SGP,Asia & Pacific,1.271989257,103.7074816,43959,14236,1027,2181,1189,25324,Mineral Products,Vegetable Products,Chemical & Allied Industries,97.35,97.41,89.0,13.0,16.0,4.0,280.0,122.0,402.0,173457.696783388,79797.727931818,8212.95814267162,1742.44736261384,570348.575891423,263210.830220491,833559.406111914,312509.987720205,15200.2803363993,12981.1800210124,1490.6644459298,711487.521392417,342182.112523546,1053669.63391596,0,1,Singapore,0,,0.0,0.0
port1202,ABW,North America,12.43187931,-69.90619664,15,0,0,0,0,15,Mineral Products,Chemical & Allied Industries,Stone & Glass,30.49,45.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Sint Nicolaas Baai,0,,15.0,15.0
port1203,BHR,Asia & Pacific,26.18935646,50.66794163,1535,335,417,158,133,491,Mineral Products,Chemical & Allied Industries,Metals,96.51,99.85,2.0,6.0,6.0,0.0,5.0,14.0,19.0,9555.74090576115,103206.005384328,12659.3198755605,0.0,0.0,125421.06616565,125421.06616565,0.0,50115.3090207059,3634.49378968844,0.0,78594.8926032291,53749.8028103943,132344.695413623,0,1,Sitrah,0,,0.0,0.0
port1204,DNK,Europe,57.71782148,10.59426563,290,44,12,44,0,189,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,1.11,1.88,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.835130429944,0.0,0.0,466.835130429944,466.835130429944,0,1,Skagen,0,,290.0,290.0
port1205,SWE,Europe,64.67469283,21.26605932,280,24,18,163,2,72,Mineral Products,Metals,Wood & Wood Products,1.84,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Skelleftehamn,0,,280.0,560.0
port1206,TUN,Africa,34.33734226,10.1445815,92,0,0,0,0,92,Mineral Products,Prepared Foodstuffs & Beverages,Machinery & Electrical Equipment,4.83,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Skhira,0,,92.0,184.0
port1207,SWE,Europe,60.64852582,17.39737787,98,1,0,72,0,24,Wood & Wood Products,Vegetable Products,Animal & Animal Products,0.87,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,Skutskar,0,,98.0,0.0
port1208,NOR,Europe,59.31819836,10.51438098,398,0,0,0,0,398,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",9.44,2.67,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,5757.85987202197,0.0,5757.85987202197,0.0,0.0,0.0,0.0,2018.15068629017,0.0,2018.15068629017,0,3,Slagentangen,0,,0.0,0.0
port1209,SWE,Europe,59.24029018,17.61919114,727,89,105,308,54,169,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,5.06,0.71,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,814.862617506394,0.0,0.0,814.862617506394,814.862617506394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Sodertalje,0,,0.0,0.0
port121,GBR,Europe,51.40467255,-3.247119292,41,0,0,6,0,34,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,0.05,0.04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,642.196727322813,0.0,642.196727322813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Barry,0,,0.0,0.0
port1210,SWE,Europe,56.03921167,14.57945022,266,26,0,223,0,15,Mineral Products,Metals,Wood & Wood Products,1.74,0.21,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1633.66530968102,0.0,942.604816938655,0.0,0.0,2576.27012661968,2576.27012661968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Solvesborg,0,,0.0,0.0
port1211,THA,Asia & Pacific,7.228638224,100.5712733,449,88,22,5,0,332,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,0.41,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Songkhla,0,,449.0,0.0
port1212,GRC,Europe,35.5125421,24.06744474,226,2,2,97,0,123,Mineral Products,Metals,Chemical & Allied Industries,0.27,0.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,940.694828706242,0.0,0.0,940.694828706242,940.694828706242,0.0,0.0,189.283592359646,0.0,0.0,189.283592359646,189.283592359646,0,1,Souda (Chania),0,,0.0,0.0
port1213,TUN,Africa,35.82451281,10.64508158,360,66,24,262,0,7,Mineral Products,Chemical & Allied Industries,Metals,7.12,10.53,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4480.79366224413,0.0,0.0,4480.79366224413,4480.79366224413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Sousse,0,,0.0,0.0
port1214,USA,North America,30.12379526,-90.86781072,2447,3,1192,71,0,1179,Mineral Products,Chemical & Allied Industries,Vegetable Products,3.06,8.49,0.0,21.0,1.0,0.0,7.0,22.0,29.0,0.0,64273.833357853,0.0,0.0,1018.54791592767,64273.833357853,65292.3812737807,0.0,447870.768529239,0.0,0.0,27420.2648778836,447870.768529239,475291.033407122,0,1,South Louisiana,0,,0.0,0.0
port1216,GBR,Europe,50.90206161,-1.429531609,2085,827,29,310,733,184,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,4.22,5.35,3.0,0.0,1.0,2.0,2.0,6.0,8.0,1902.27203650653,0.0,1735.76776759435,1068.9850105372,0.0,4707.02481463808,4707.02481463808,2374.60082758535,0.0,0.0,1107.61019287968,0.0,3482.21102046503,3482.21102046503,0,1,Southampton,0,,0.0,0.0
port1217,AGO,Africa,-6.122821698,12.33723744,231,5,0,47,0,178,Mineral Products,Chemical & Allied Industries,Stone & Glass,2.48,51.68,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3452.04159635831,0.0,3452.04159635831,0.0,0.0,0.0,0.0,24694.5926063463,0.0,24694.5926063463,0,1,Soyo Angola LNG Terminal,0,,0.0,0.0
port1218,HRV,Europe,43.53156754,16.45697144,481,32,93,256,0,99,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,9.58,36.11,1.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,11.5535810936651,0.0,0.0,11.5535810936651,11.5535810936651,510.711876069388,569.967258116567,1875.28727830786,0.0,0.0,2955.96641249381,2955.96641249381,0,1,Split,0,,469.4464189063349,0.0
port1219,CAN,North America,45.2723998,-66.03688907,623,130,40,15,0,436,Mineral Products,Chemical & Allied Industries,Vegetable Products,1.24,5.81,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,597.666776372804,0.0,597.666776372804,0.0,0.0,0.0,0.0,13222.5641882827,0.0,13222.5641882827,0,1,Saint John,0,,25.33322362719605,0.0
port122,KNA,North America,17.28735648,-62.70846699,215,86,2,32,6,87,Mineral Products,Stone & Glass,Prepared Foodstuffs & Beverages,88.72,26.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Basseterre,0,,215.0,430.0
port1220,CAN,North America,47.56031799,-52.70436538,182,89,3,54,0,35,Mineral Products,Chemical & Allied Industries,Vehicles & Equipment,0.72,0.03,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Saint John's,0,,182.0,0.0
port1221,ATG,North America,17.12392658,-61.85103052,412,92,2,116,18,182,Mineral Products,Chemical & Allied Industries,Stone & Glass,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538.78346339573,0.0,2538.78346339573,0,1,Port of Saint John's,0,,412.0,412.0
port1222,FRA,Europe,47.28306049,-2.203072872,134,2,2,90,0,38,Prepared Foodstuffs & Beverages,Vegetable Products,Animal & Animal Products,0.09,0.35,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.951942258893,0.0,0.0,0.0,0.0,397.951942258893,397.951942258893,0,3,St Nazaire,0,,134.0,0.0
port1223,GRD,North America,12.04075574,-61.7479609,354,116,17,97,12,111,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,100.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,163.796058210252,0.0,312.023452348796,163.796058210252,475.819510559048,0.0,0.0,0.0,0.0,131.396696904619,0.0,131.396696904619,0,1,Saint George's,0,,0.0,0.0
port1224,IDN,Asia & Pacific,-3.279758294,116.1224426,438,38,80,95,0,223,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.26,0.5,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,15753.8253744995,0.0,15753.8253744995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Stagen,0,,0.0,0.0
port1225,NOR,Europe,58.94526233,5.726419355,1080,82,25,753,0,219,Mineral Products,Chemical & Allied Industries,Stone & Glass,3.35,0.61,1.0,0.0,4.0,0.0,1.0,5.0,6.0,0.0,0.0,1577.05378293761,0.0,2118.42728911449,1577.05378293761,3695.48107205211,0.0,0.0,1067.4805857578,0.0,0.0,1067.4805857578,1067.4805857578,0,3,Stavanger,0,,0.0,0.0
port1226,NOR,Europe,64.00404595,11.3360945,163,28,0,123,0,11,Wood & Wood Products,Mineral Products,Vegetable Products,0.64,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,Steinkjer,0,,163.0,0.0
port1227,SWE,Europe,58.08521924,11.82042199,386,0,0,0,0,386,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",6.01,1.54,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9167.62039348391,0.0,9167.62039348391,0.0,0.0,0.0,0.0,318.153136210631,0.0,318.153136210631,0,1,Stenungsund,0,,0.0,0.0
port1228,SWE,Europe,59.32920519,18.10598896,313,57,5,105,0,145,Wood & Wood Products,Mineral Products,Prepared Foodstuffs & Beverages,3.88,0.46,2.0,0.0,2.0,0.0,0.0,4.0,4.0,1537.9439667968,0.0,4793.02439867983,0.0,0.0,6330.96836547662,6330.96836547662,337.321658167857,0.0,0.0,0.0,0.0,337.321658167857,337.321658167857,0,1,Stockholm,0,,0.0,0.0
port1229,USA,North America,37.94796903,-121.3108829,235,2,130,26,0,77,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.47,0.09,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1096.95809178436,0.0,1096.95809178436,0.0,6064.86689444797,0.0,0.0,0.0,6064.86689444797,6064.86689444797,0,1,Stockton,0,,0.0,0.0
port123,CHN,Asia & Pacific,19.07869612,108.6293529,292,0,23,3,0,265,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Basuo,0,,292.0,0.0
port1230,SWE,Europe,57.09271571,16.54645435,282,30,0,243,0,8,Wood & Wood Products,Miscellaneous,Textiles & Footwear,1.08,1.46,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3183.17628683604,0.0,0.0,3183.17628683604,3183.17628683604,0.0,0.0,940.253402845564,0.0,0.0,940.253402845564,940.253402845564,0,1,Stora Jatterson,0,,0.0,0.0
port1231,NOR,Europe,60.59355708,4.86580481,299,0,1,33,0,264,Mineral Products,Chemical & Allied Industries,Metals,0.45,12.27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30741.6799354382,0.0,30741.6799354382,0,3,Stura,0,,299.0,0.0
port1232,PHL,Asia & Pacific,14.80314981,120.2913574,769,263,71,160,27,247,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,5.46,1.14,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,27373.999512918,0.0,0.0,0.0,27373.999512918,27373.999512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Subic Bay,0,,0.0,0.0
port1234,GBR,Europe,54.91039934,-1.361674386,176,13,11,138,0,12,Metals,Mineral Products,Wood & Wood Products,0.25,0.14,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7868.44208128364,0.0,0.0,0.0,7868.44208128364,7868.44208128364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Sunderland,0,,0.0,0.0
port1235,SWE,Europe,62.39638003,17.3748299,197,28,10,127,0,31,Wood & Wood Products,Mineral Products,Vegetable Products,0.74,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Sundsvall,0,,197.0,394.0
port1236,USA,North America,46.71928735,-92.09100101,669,8,635,24,0,0,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.1,0.86,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,79.0054719700755,0.0,0.0,0.0,79.0054719700755,79.0054719700755,0.0,38916.5635088076,0.0,0.0,0.0,38916.5635088076,38916.5635088076,0,1,Duluth,0,,589.9945280299245,0.0
port1237,IDN,Asia & Pacific,-7.200873409,112.7216675,6333,2833,320,1887,255,1036,Mineral Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,8.89,3.49,4.0,1.0,5.0,0.0,4.0,10.0,14.0,465.008781741027,6619.25031204348,0.0,0.0,1704.00118392937,7084.2590937845,8788.26027771387,11475.5838607195,1906.43716836472,0.0,0.0,0.0,13382.0210290842,13382.0210290842,0,1,Tanjung Perak,0,,0.0,0.0
port1238,PHL,Asia & Pacific,9.815652287,125.4545559,35,2,1,31,0,0,Animal & Animal Products,Prepared Foodstuffs & Beverages,Vehicles & Equipment,0.02,0.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Surigao City,0,,35.0,0.0
port1239,JPN,Asia & Pacific,33.39265719,133.2915767,1173,0,833,338,0,0,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,0.09,2.24,0.0,6.0,3.0,0.0,0.0,9.0,9.0,0.0,10658.3831835423,1025.0,0.0,0.0,11683.3831835423,11683.3831835423,0.0,267.641656072545,0.0,0.0,0.0,267.641656072545,267.641656072545,0,1,Susaki,0,,0.0,0.0
port124,GNQ,Africa,1.825625916,9.739146968,155,77,19,21,0,37,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,37.51,10.64,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,224.210177583939,0.0,224.210177583939,0.0,14732.2653151532,0.0,0.0,0.0,14732.2653151532,14732.2653151532,0,1,Bata,0,,0.0,0.0
port1240,FJI,Asia & Pacific,-18.11693144,178.4249763,354,181,9,57,30,75,Wood & Wood Products,Vegetable Products,Mineral Products,52.24,22.35,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,6346.22979595876,0.0,0.0,6346.22979595876,6346.22979595876,6377.21110105296,0.0,978.33950348955,0.0,0.0,7355.55060454251,7355.55060454251,0,1,Suva,0,,0.0,0.0
port1241,USA,North America,61.08345856,-146.3836034,219,0,0,0,0,219,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.01,2.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101943.467888275,0.0,101943.467888275,0,1,Swanport,0,,219.0,438.0
